iteration,mu_friction_coeff,chain_tension_N,power_W,chain_speed_ms,efficiency_11sp_pct,efficiency_12sp_pct,delta_efficiency_pct,loss_11sp_pct,loss_12sp_pct
6251,0.003548,755.56,168.72,0.2233,96.0972,96.3278,0.2306,3.9028,3.6722
6252,0.003105,708.27,268.13,0.3786,96.5846,96.7864,0.2018,3.4154,3.2136
6253,0.003764,761.48,246.65,0.3239,95.8599,96.1045,0.2446,4.1401,3.8955
6254,0.004086,1013.34,214.07,0.2113,95.5056,95.7712,0.2656,4.4944,4.2288
6255,0.002852,841.31,230.24,0.2737,96.8624,97.0478,0.1854,3.1376,2.9522
6256,0.003045,990.63,160.25,0.1618,96.6504,96.8483,0.1979,3.3496,3.1517
6257,0.003912,843.17,221.28,0.2624,95.6966,95.9509,0.2543,4.3034,4.0491
6258,0.002813,961.25,215.22,0.2239,96.9052,97.088,0.1829,3.0948,2.912
6259,0.003242,701.28,177.23,0.2527,96.4334,96.6442,0.2108,3.5666,3.3558
6260,0.003423,783.95,199.01,0.2539,96.2344,96.4569,0.2225,3.7656,3.5431
6261,0.003725,995.04,259.34,0.2606,95.9022,96.1444,0.2421,4.0978,3.8556
6262,0.003476,953.96,226.78,0.2377,96.1767,96.4027,0.2259,3.8233,3.5973
6263,0.002942,871.94,166.11,0.1905,96.7636,96.9549,0.1912,3.2364,3.0451
6264,0.003395,842.64,193.88,0.2301,96.2657,96.4864,0.2207,3.7343,3.5136
6265,0.004017,848.83,260.28,0.3066,95.5812,95.8423,0.2611,4.4188,4.1577
6266,0.00342,808.83,174.39,0.2156,96.2383,96.4605,0.2223,3.7617,3.5395
6267,0.003933,880.21,159.8,0.1815,95.674,95.9297,0.2556,4.326,4.0703
6268,0.003235,751.37,209.41,0.2787,96.442,96.6522,0.2102,3.558,3.3478
6269,0.003623,875.7,283.3,0.3235,96.015,96.2505,0.2355,3.985,3.7495
6270,0.003681,826.2,295.75,0.358,95.9512,96.1904,0.2392,4.0488,3.8096
6271,0.003278,887.26,236.27,0.2663,96.3942,96.6072,0.2131,3.6058,3.3928
6272,0.003906,914.43,166.82,0.1824,95.7029,95.9569,0.2539,4.2971,4.0431
6273,0.003545,868.4,221.95,0.2556,96.1003,96.3307,0.2304,3.8997,3.6693
6274,0.003608,860.64,185.09,0.2151,96.0307,96.2653,0.2345,3.9693,3.7347
6275,0.004104,921.02,174.56,0.1895,95.4861,95.7528,0.2667,4.5139,4.2472
6276,0.003786,863.7,211.44,0.2448,95.8354,96.0815,0.2461,4.1646,3.9185
6277,0.003531,987.56,175.53,0.1777,96.116,96.3455,0.2295,3.884,3.6545
6278,0.003213,774.16,290.68,0.3755,96.466,96.6748,0.2088,3.534,3.3252
6279,0.003887,781.16,262.66,0.3362,95.7242,95.9769,0.2527,4.2758,4.0231
6280,0.004061,907.8,258.63,0.2849,95.5325,95.7965,0.264,4.4675,4.2035
6281,0.003616,828.93,234.16,0.2825,96.0224,96.2575,0.235,3.9776,3.7425
6282,0.004028,960.12,283.47,0.2952,95.5697,95.8315,0.2618,4.4303,4.1685
6283,0.00326,921.39,202.28,0.2195,96.414,96.6259,0.2119,3.586,3.3741
6284,0.003528,1001.45,261.28,0.2609,96.1194,96.3487,0.2293,3.8806,3.6513
6285,0.00398,697.46,171.52,0.2459,95.6224,95.8811,0.2587,4.3776,4.1189
6286,0.003418,878.49,259.67,0.2956,96.2407,96.4628,0.2221,3.7593,3.5372
6287,0.003653,985.05,276.86,0.2811,95.9818,96.2193,0.2374,4.0182,3.7807
6288,0.003974,958.8,194.89,0.2033,95.6286,95.8869,0.2583,4.3714,4.1131
6289,0.003557,897.36,286.1,0.3188,96.0877,96.3189,0.2312,3.9123,3.6811
6290,0.003433,707.86,152.16,0.215,96.2241,96.4473,0.2231,3.7759,3.5527
6291,0.003259,877.4,194.89,0.2221,96.4146,96.6265,0.2119,3.5854,3.3735
6292,0.004152,994.65,271.63,0.2731,95.4332,95.703,0.2699,4.5668,4.297
6293,0.003906,950.23,180.92,0.1904,95.7035,95.9574,0.2539,4.2965,4.0426
6294,0.003495,977.11,228.46,0.2338,96.1556,96.3828,0.2272,3.8444,3.6172
6295,0.003348,857.95,162.45,0.1893,96.3175,96.5351,0.2176,3.6825,3.4649
6296,0.003817,896.99,181.49,0.2023,95.8018,96.0499,0.2481,4.1982,3.9501
6297,0.003504,935.68,277.34,0.2964,96.1457,96.3735,0.2278,3.8543,3.6265
6298,0.00296,707.85,186.86,0.264,96.7443,96.9367,0.1924,3.2557,3.0633
6299,0.004181,847.17,230.82,0.2725,95.4014,95.6732,0.2717,4.5986,4.3268
6300,0.003185,991.59,236.47,0.2385,96.4963,96.7034,0.207,3.5037,3.2966
6301,0.004043,687.71,269.24,0.3915,95.5532,95.816,0.2628,4.4468,4.184
6302,0.003719,974.6,276.56,0.2838,95.9087,96.1505,0.2418,4.0913,3.8495
6303,0.003602,967.61,275.01,0.2842,96.0378,96.2719,0.2341,3.9622,3.7281
6304,0.003423,876.21,205.56,0.2346,96.2342,96.4568,0.2225,3.7658,3.5432
6305,0.003007,972.89,288.69,0.2967,96.6924,96.8878,0.1955,3.3076,3.1122
6306,0.003619,755.14,268.4,0.3554,96.0188,96.254,0.2353,3.9812,3.746
6307,0.002925,961.88,196.96,0.2048,96.7823,96.9724,0.1901,3.2177,3.0276
6308,0.003506,935.29,263.18,0.2814,96.1429,96.3708,0.2279,3.8571,3.6292
6309,0.003451,934.66,265.32,0.2839,96.2044,96.4287,0.2243,3.7956,3.5713
6310,0.003737,746.35,251.0,0.3363,95.8898,96.1327,0.2429,4.1102,3.8673
6311,0.002828,933.1,168.28,0.1803,96.8892,97.0731,0.1838,3.1108,2.9269
6312,0.003138,878.73,151.57,0.1725,96.5487,96.7526,0.2039,3.4513,3.2474
6313,0.004142,861.1,277.92,0.3228,95.4439,95.7131,0.2692,4.5561,4.2869
6314,0.004179,784.51,246.95,0.3148,95.4035,95.6751,0.2716,4.5965,4.3249
6315,0.003241,721.23,258.53,0.3585,96.4347,96.6453,0.2107,3.5653,3.3547
6316,0.002859,700.08,229.67,0.3281,96.8549,97.0408,0.1858,3.1451,2.9592
6317,0.003957,951.18,278.34,0.2926,95.6474,95.9046,0.2572,4.3526,4.0954
6318,0.003804,694.52,199.16,0.2868,95.8155,96.0628,0.2473,4.1845,3.9372
6319,0.004031,781.77,257.2,0.329,95.5658,95.8279,0.262,4.4342,4.1721
6320,0.003089,703.69,201.49,0.2863,96.6019,96.8027,0.2008,3.3981,3.1973
6321,0.003776,947.59,224.43,0.2368,95.8464,96.0918,0.2454,4.1536,3.9082
6322,0.003331,816.7,287.25,0.3517,96.3362,96.5527,0.2165,3.6638,3.4473
6323,0.00291,914.67,226.45,0.2476,96.7985,96.9877,0.1892,3.2015,3.0123
6324,0.003639,873.24,181.35,0.2077,95.9966,96.2332,0.2366,4.0034,3.7668
6325,0.003139,890.35,255.65,0.2871,96.5473,96.7513,0.204,3.4527,3.2487
6326,0.003677,865.15,296.31,0.3425,95.955,96.194,0.239,4.045,3.806
6327,0.004167,966.13,214.53,0.2221,95.4161,95.6869,0.2709,4.5839,4.3131
6328,0.003313,1004.91,217.55,0.2165,96.3553,96.5706,0.2154,3.6447,3.4294
6329,0.003145,901.22,279.12,0.3097,96.5407,96.7451,0.2044,3.4593,3.2549
6330,0.003949,761.4,223.1,0.293,95.6566,95.9132,0.2567,4.3434,4.0868
6331,0.00306,797.88,281.58,0.3529,96.6337,96.8326,0.1989,3.3663,3.1674
6332,0.002942,778.66,208.93,0.2683,96.7641,96.9553,0.1912,3.2359,3.0447
6333,0.00375,694.48,170.1,0.2449,95.8746,96.1184,0.2438,4.1254,3.8816
6334,0.003511,761.59,222.92,0.2927,96.1376,96.3658,0.2282,3.8624,3.6342
6335,0.00344,970.79,231.71,0.2387,96.2163,96.4399,0.2236,3.7837,3.5601
6336,0.003391,940.34,206.73,0.2198,96.2704,96.4908,0.2204,3.7296,3.5092
6337,0.002807,990.8,194.25,0.1961,96.9128,97.0952,0.1824,3.0872,2.9048
6338,0.00353,808.42,188.23,0.2328,96.1173,96.3467,0.2294,3.8827,3.6533
6339,0.002896,919.63,211.83,0.2303,96.8142,97.0025,0.1883,3.1858,2.9975
6340,0.002849,715.65,299.88,0.419,96.8662,97.0513,0.1852,3.1338,2.9487
6341,0.003447,1002.59,245.19,0.2446,96.2088,96.4328,0.224,3.7912,3.5672
6342,0.003087,862.04,272.72,0.3164,96.6047,96.8053,0.2006,3.3953,3.1947
6343,0.004087,819.26,189.84,0.2317,95.5047,95.7703,0.2656,4.4953,4.2297
6344,0.004165,1007.53,155.62,0.1545,95.418,95.6888,0.2708,4.582,4.3112
6345,0.003737,865.93,170.31,0.1967,95.8893,96.1322,0.2429,4.1107,3.8678
6346,0.004172,682.81,171.41,0.251,95.4106,95.6818,0.2712,4.5894,4.3182
6347,0.003388,823.56,290.04,0.3522,96.2737,96.4939,0.2202,3.7263,3.5061
6348,0.003513,714.83,245.06,0.3428,96.136,96.3643,0.2283,3.864,3.6357
6349,0.003747,834.12,229.33,0.2749,95.8783,96.1218,0.2436,4.1217,3.8782
6350,0.003611,881.27,269.14,0.3054,96.0283,96.263,0.2347,3.9717,3.737
6351,0.004097,875.62,236.27,0.2698,95.4931,95.7594,0.2663,4.5069,4.2406
6352,0.002863,848.4,189.02,0.2228,96.8508,97.0369,0.1861,3.1492,2.9631
6353,0.003859,991.93,279.04,0.2813,95.7555,96.0063,0.2508,4.2445,3.9937
6354,0.003677,915.3,150.54,0.1645,95.9549,96.1939,0.239,4.0451,3.8061
6355,0.003043,851.92,264.53,0.3105,96.6525,96.8503,0.1978,3.3475,3.1497
6356,0.00319,888.65,218.15,0.2455,96.4915,96.6989,0.2073,3.5085,3.3011
6357,0.003177,788.77,294.14,0.3729,96.5048,96.7113,0.2065,3.4952,3.2887
6358,0.002957,920.35,274.67,0.2984,96.7477,96.9399,0.1922,3.2523,3.0601
6359,0.003874,862.8,283.91,0.3291,95.7389,95.9907,0.2518,4.2611,4.0093
6360,0.00299,846.93,218.03,0.2574,96.7109,96.9052,0.1944,3.2891,3.0948
6361,0.004044,687.23,295.18,0.4295,95.5521,95.8149,0.2628,4.4479,4.1851
6362,0.003928,1006.35,297.77,0.2959,95.6787,95.934,0.2554,4.3213,4.066
6363,0.003904,937.57,275.87,0.2942,95.7052,95.959,0.2538,4.2948,4.041
6364,0.003949,943.72,264.85,0.2806,95.656,95.9127,0.2567,4.344,4.0873
6365,0.002849,783.72,181.24,0.2313,96.8659,97.0511,0.1852,3.1341,2.9489
6366,0.003505,857.72,159.75,0.1862,96.144,96.3719,0.2279,3.856,3.6281
6367,0.003491,866.45,216.48,0.2498,96.1601,96.387,0.2269,3.8399,3.613
6368,0.003846,1007.01,183.37,0.1821,95.769,96.019,0.25,4.231,3.981
6369,0.003128,817.6,264.15,0.3231,96.5596,96.7629,0.2033,3.4404,3.2371
6370,0.003429,962.0,164.14,0.1706,96.2278,96.4507,0.2229,3.7722,3.5493
6371,0.003804,885.71,243.4,0.2748,95.8151,96.0624,0.2473,4.1849,3.9376
6372,0.002958,1003.51,178.95,0.1783,96.7464,96.9387,0.1923,3.2536,3.0613
6373,0.003956,976.94,295.4,0.3024,95.6481,95.9053,0.2572,4.3519,4.0947
6374,0.003061,723.42,169.99,0.235,96.6331,96.8321,0.199,3.3669,3.1679
6375,0.00317,736.73,155.93,0.2116,96.5127,96.7187,0.2061,3.4873,3.2813
6376,0.003167,902.77,175.56,0.1945,96.5166,96.7224,0.2058,3.4834,3.2776
6377,0.004018,984.11,241.68,0.2456,95.5804,95.8415,0.2612,4.4196,4.1585
6378,0.003814,801.07,219.27,0.2737,95.8048,96.0527,0.2479,4.1952,3.9473
6379,0.00281,937.71,159.94,0.1706,96.9087,97.0914,0.1827,3.0913,2.9086
6380,0.002879,914.65,253.42,0.2771,96.8328,97.02,0.1872,3.1672,2.98
6381,0.003974,772.52,234.75,0.3039,95.6281,95.8865,0.2583,4.3719,4.1135
6382,0.003023,806.22,267.12,0.3313,96.6743,96.8708,0.1965,3.3257,3.1292
6383,0.003976,898.7,158.92,0.1768,95.6261,95.8846,0.2585,4.3739,4.1154
6384,0.003476,889.48,164.82,0.1853,96.1766,96.4025,0.2259,3.8234,3.5975
6385,0.003688,729.11,262.6,0.3602,95.9432,96.1829,0.2397,4.0568,3.8171
6386,0.003562,838.31,238.11,0.284,96.0823,96.3138,0.2315,3.9177,3.6862
6387,0.00383,841.39,261.66,0.311,95.7875,96.0364,0.2489,4.2125,3.9636
6388,0.004176,974.29,236.15,0.2424,95.4062,95.6777,0.2714,4.5938,4.3223
6389,0.003087,740.34,161.72,0.2184,96.6048,96.8054,0.2006,3.3952,3.1946
6390,0.003494,781.51,171.62,0.2196,96.1561,96.3833,0.2271,3.8439,3.6167
6391,0.003205,770.11,283.51,0.3681,96.474,96.6824,0.2084,3.526,3.3176
6392,0.003704,752.75,212.88,0.2828,95.9256,96.1664,0.2408,4.0744,3.8336
6393,0.002951,961.67,157.74,0.164,96.7539,96.9457,0.1918,3.2461,3.0543
6394,0.003069,810.07,214.74,0.2651,96.6237,96.8232,0.1995,3.3763,3.1768
6395,0.003763,753.14,221.23,0.2937,95.8612,96.1058,0.2446,4.1388,3.8942
6396,0.003009,815.78,254.17,0.3116,96.6901,96.8857,0.1956,3.3099,3.1143
6397,0.003038,997.65,172.72,0.1731,96.6585,96.8559,0.1975,3.3415,3.1441
6398,0.002849,882.15,266.91,0.3026,96.8659,97.0511,0.1852,3.1341,2.9489
6399,0.003131,983.71,212.12,0.2156,96.5559,96.7594,0.2035,3.4441,3.2406
6400,0.00299,874.22,179.49,0.2053,96.7113,96.9056,0.1943,3.2887,3.0944
6401,0.004142,878.35,151.5,0.1725,95.444,95.7132,0.2692,4.556,4.2868
6402,0.003451,885.67,154.5,0.1744,96.2041,96.4284,0.2243,3.7959,3.5716
6403,0.002934,762.75,200.03,0.2622,96.7725,96.9632,0.1907,3.2275,3.0368
6404,0.003917,1008.34,153.9,0.1526,95.6912,95.9458,0.2546,4.3088,4.0542
6405,0.003446,889.21,163.42,0.1838,96.2095,96.4334,0.224,3.7905,3.5666
6406,0.003854,691.77,217.72,0.3147,95.7609,96.0114,0.2505,4.2391,3.9886
6407,0.003024,717.11,231.08,0.3222,96.6732,96.8698,0.1966,3.3268,3.1302
6408,0.003333,694.03,226.4,0.3262,96.3338,96.5504,0.2166,3.6662,3.4496
6409,0.004038,902.73,224.34,0.2485,95.5577,95.8202,0.2625,4.4423,4.1798
6410,0.00306,688.48,273.54,0.3973,96.6341,96.833,0.1989,3.3659,3.167
6411,0.003243,993.5,266.02,0.2678,96.433,96.6438,0.2108,3.567,3.3562
6412,0.003841,949.4,299.82,0.3158,95.775,96.0247,0.2497,4.225,3.9753
6413,0.002955,736.84,271.16,0.368,96.7491,96.9412,0.1921,3.2509,3.0588
6414,0.00415,841.15,150.94,0.1794,95.4348,95.7046,0.2698,4.5652,4.2954
6415,0.00316,763.26,158.07,0.2071,96.5245,96.7298,0.2054,3.4755,3.2702
6416,0.00417,960.52,263.94,0.2748,95.4133,95.6843,0.271,4.5867,4.3157
6417,0.00321,947.42,285.36,0.3012,96.4686,96.6772,0.2087,3.5314,3.3228
6418,0.003057,729.04,247.19,0.3391,96.6372,96.8359,0.1987,3.3628,3.1641
6419,0.002822,796.39,182.2,0.2288,96.8963,97.0797,0.1834,3.1037,2.9203
6420,0.003623,936.81,171.29,0.1828,96.0149,96.2504,0.2355,3.9851,3.7496
6421,0.003826,998.42,259.56,0.26,95.7918,96.0405,0.2487,4.2082,3.9595
6422,0.003617,783.73,273.49,0.349,96.0217,96.2567,0.2351,3.9783,3.7433
6423,0.003917,841.32,177.04,0.2104,95.6913,95.9459,0.2546,4.3087,4.0541
6424,0.003664,750.8,177.39,0.2363,95.9698,96.2079,0.2381,4.0302,3.7921
6425,0.003698,800.06,164.16,0.2052,95.932,96.1724,0.2404,4.068,3.8276
6426,0.004092,839.91,161.84,0.1927,95.4987,95.7646,0.266,4.5013,4.2354
6427,0.003452,958.24,258.03,0.2693,96.2029,96.4273,0.2244,3.7971,3.5727
6428,0.002834,1010.03,170.09,0.1684,96.8829,97.0671,0.1842,3.1171,2.9329
6429,0.004127,961.23,203.86,0.2121,95.4601,95.7283,0.2683,4.5399,4.2717
6430,0.003556,718.06,155.56,0.2166,96.0883,96.3195,0.2311,3.9117,3.6805
6431,0.002948,875.49,166.57,0.1903,96.7571,96.9487,0.1916,3.2429,3.0513
6432,0.004137,862.59,288.33,0.3343,95.4492,95.7181,0.2689,4.5508,4.2819
6433,0.002927,953.84,231.07,0.2423,96.78,96.9703,0.1903,3.22,3.0297
6434,0.003366,937.53,192.83,0.2057,96.2969,96.5157,0.2188,3.7031,3.4843
6435,0.003649,862.19,212.04,0.2459,95.9858,96.223,0.2372,4.0142,3.777
6436,0.003471,825.51,281.82,0.3414,96.1824,96.408,0.2256,3.8176,3.592
6437,0.004173,909.32,169.04,0.1859,95.4098,95.681,0.2712,4.5902,4.319
6438,0.003449,1019.7,286.18,0.2806,96.206,96.4302,0.2242,3.794,3.5698
6439,0.0035,771.54,218.43,0.2831,96.1497,96.3772,0.2275,3.8503,3.6228
6440,0.002833,934.73,215.75,0.2308,96.8836,97.0678,0.1842,3.1164,2.9322
6441,0.00372,1011.98,296.51,0.293,95.9077,96.1495,0.2418,4.0923,3.8505
6442,0.002953,691.06,193.74,0.2803,96.7513,96.9433,0.192,3.2487,3.0567
6443,0.003985,724.41,215.58,0.2976,95.6166,95.8756,0.259,4.3834,4.1244
6444,0.002861,817.25,260.55,0.3188,96.8528,97.0388,0.186,3.1472,2.9612
6445,0.00387,997.32,265.28,0.266,95.7433,95.9948,0.2515,4.2567,4.0052
6446,0.004119,748.54,241.19,0.3222,95.4687,95.7365,0.2678,4.5313,4.2635
6447,0.003823,723.47,179.61,0.2483,95.7952,96.0437,0.2485,4.2048,3.9563
6448,0.003256,758.36,231.05,0.3047,96.4179,96.6296,0.2117,3.5821,3.3704
6449,0.003514,771.94,291.68,0.3779,96.1348,96.3632,0.2284,3.8652,3.6368
6450,0.002855,733.62,183.6,0.2503,96.8598,97.0454,0.1856,3.1402,2.9546
6451,0.004152,819.47,191.15,0.2333,95.4332,95.703,0.2699,4.5668,4.297
6452,0.003062,922.9,151.46,0.1641,96.6313,96.8303,0.1991,3.3687,3.1697
6453,0.002892,736.61,261.52,0.355,96.8185,97.0065,0.188,3.1815,2.9935
6454,0.003488,999.19,172.26,0.1724,96.1628,96.3896,0.2267,3.8372,3.6104
6455,0.00282,986.91,150.22,0.1522,96.8976,97.0809,0.1833,3.1024,2.9191
6456,0.003091,754.05,159.14,0.2111,96.5995,96.8004,0.2009,3.4005,3.1996
6457,0.002825,856.46,187.3,0.2187,96.892,97.0757,0.1837,3.108,2.9243
6458,0.003208,922.87,210.5,0.2281,96.4708,96.6793,0.2085,3.5292,3.3207
6459,0.003135,717.82,150.72,0.21,96.5515,96.7553,0.2038,3.4485,3.2447
6460,0.003523,874.39,266.72,0.305,96.1251,96.3541,0.229,3.8749,3.6459
6461,0.004199,721.25,167.87,0.2327,95.3811,95.6541,0.2729,4.6189,4.3459
6462,0.003918,687.87,293.24,0.4263,95.6906,95.9452,0.2546,4.3094,4.0548
6463,0.003991,810.72,262.95,0.3243,95.6104,95.8698,0.2594,4.3896,4.1302
6464,0.003679,958.94,170.83,0.1781,95.9532,96.1924,0.2391,4.0468,3.8076
6465,0.003492,997.5,261.32,0.262,96.1585,96.3855,0.227,3.8415,3.6145
6466,0.003615,860.86,266.0,0.309,96.0238,96.2587,0.235,3.9762,3.7413
6467,0.003817,931.6,242.67,0.2605,95.8008,96.0489,0.2481,4.1992,3.9511
6468,0.003343,864.2,259.96,0.3008,96.3222,96.5395,0.2173,3.6778,3.4605
6469,0.00322,1016.26,292.64,0.288,96.4577,96.667,0.2093,3.5423,3.333
6470,0.00412,974.64,232.14,0.2382,95.4681,95.7359,0.2678,4.5319,4.2641
6471,0.003472,767.72,186.74,0.2432,96.1808,96.4064,0.2257,3.8192,3.5936
6472,0.002871,993.26,272.39,0.2742,96.842,97.0286,0.1866,3.158,2.9714
6473,0.004161,855.12,252.64,0.2955,95.4224,95.6929,0.2705,4.5776,4.3071
6474,0.003149,720.37,164.52,0.2284,96.5365,96.7411,0.2047,3.4635,3.2589
6475,0.003969,1004.05,162.37,0.1617,95.634,95.892,0.258,4.366,4.108
6476,0.002935,980.01,197.75,0.2018,96.772,96.9627,0.1907,3.228,3.0373
6477,0.003727,868.8,205.41,0.2364,95.9003,96.1425,0.2423,4.0997,3.8575
6478,0.003163,850.42,263.88,0.3103,96.5209,96.7265,0.2056,3.4791,3.2735
6479,0.004148,785.08,295.92,0.3769,95.4372,95.7068,0.2696,4.5628,4.2932
6480,0.003065,768.32,277.18,0.3608,96.6288,96.828,0.1992,3.3712,3.172
6481,0.002817,803.43,198.59,0.2472,96.9015,97.0846,0.1831,3.0985,2.9154
6482,0.003135,820.38,154.5,0.1883,96.5517,96.7554,0.2038,3.4483,3.2446
6483,0.00325,1000.77,241.08,0.2409,96.4247,96.6359,0.2113,3.5753,3.3641
6484,0.003151,877.88,255.61,0.2912,96.5344,96.7392,0.2048,3.4656,3.2608
6485,0.004009,826.86,172.24,0.2083,95.5906,95.8512,0.2606,4.4094,4.1488
6486,0.002875,699.91,170.69,0.2439,96.8374,97.0242,0.1869,3.1626,2.9758
6487,0.004034,925.15,271.52,0.2935,95.5629,95.8251,0.2622,4.4371,4.1749
6488,0.003789,863.29,163.74,0.1897,95.8322,96.0785,0.2463,4.1678,3.9215
6489,0.00351,993.02,247.89,0.2496,96.1392,96.3674,0.2281,3.8608,3.6326
6490,0.003519,882.8,265.06,0.3002,96.1295,96.3582,0.2287,3.8705,3.6418
6491,0.004155,730.76,283.6,0.3881,95.4291,95.6992,0.2701,4.5709,4.3008
6492,0.002997,860.5,225.12,0.2616,96.7033,96.8981,0.1948,3.2967,3.1019
6493,0.002898,769.11,198.71,0.2584,96.8122,97.0005,0.1884,3.1878,2.9995
6494,0.00299,757.32,286.91,0.3789,96.7106,96.905,0.1944,3.2894,3.095
6495,0.003692,745.5,196.74,0.2639,95.9388,96.1787,0.24,4.0612,3.8213
6496,0.004131,755.57,299.36,0.3962,95.4554,95.724,0.2685,4.5446,4.276
6497,0.002824,780.18,173.92,0.2229,96.8932,97.0768,0.1836,3.1068,2.9232
6498,0.002933,942.34,292.56,0.3105,96.7742,96.9648,0.1906,3.2258,3.0352
6499,0.003572,792.89,232.34,0.293,96.0704,96.3026,0.2322,3.9296,3.6974
6500,0.003761,999.01,244.25,0.2445,95.8626,96.1071,0.2445,4.1374,3.8929
6501,0.003901,1011.35,201.89,0.1996,95.7091,95.9626,0.2536,4.2909,4.0374
6502,0.002825,906.29,283.84,0.3132,96.8924,97.0761,0.1836,3.1076,2.9239
6503,0.00296,690.78,219.7,0.318,96.7438,96.9362,0.1924,3.2562,3.0638
6504,0.003042,698.83,213.97,0.3062,96.6537,96.8515,0.1977,3.3463,3.1485
6505,0.002833,708.99,234.23,0.3304,96.8838,97.0679,0.1841,3.1162,2.9321
6506,0.003531,835.82,154.44,0.1848,96.1155,96.3451,0.2295,3.8845,3.6549
6507,0.003813,933.52,176.37,0.1889,95.806,96.0538,0.2478,4.194,3.9462
6508,0.004177,723.23,260.25,0.3598,95.4052,95.6768,0.2715,4.5948,4.3232
6509,0.004095,825.25,202.63,0.2455,95.4951,95.7613,0.2662,4.5049,4.2387
6510,0.002975,902.65,189.67,0.2101,96.7274,96.9207,0.1934,3.2726,3.0793
6511,0.003545,807.25,224.66,0.2783,96.1002,96.3306,0.2304,3.8998,3.6694
6512,0.003401,935.49,183.66,0.1963,96.2587,96.4798,0.2211,3.7413,3.5202
6513,0.003941,983.01,287.02,0.292,95.6651,95.9212,0.2562,4.3349,4.0788
6514,0.003855,786.1,258.81,0.3292,95.759,96.0096,0.2506,4.241,3.9904
6515,0.004159,783.86,176.66,0.2254,95.4252,95.6955,0.2703,4.5748,4.3045
6516,0.003002,829.53,298.14,0.3594,96.6977,96.8929,0.1951,3.3023,3.1071
6517,0.003993,781.95,273.78,0.3501,95.6077,95.8673,0.2595,4.3923,4.1327
6518,0.002835,891.49,199.93,0.2243,96.8813,97.0656,0.1843,3.1187,2.9344
6519,0.00281,849.73,261.53,0.3078,96.9095,97.0921,0.1826,3.0905,2.9079
6520,0.003676,749.69,259.78,0.3465,95.9561,96.195,0.239,4.0439,3.805
6521,0.003489,730.63,185.23,0.2535,96.1626,96.3894,0.2268,3.8374,3.6106
6522,0.003582,823.43,223.68,0.2716,96.0602,96.293,0.2328,3.9398,3.707
6523,0.003374,737.49,291.03,0.3946,96.2889,96.5082,0.2193,3.7111,3.4918
6524,0.00386,934.81,168.93,0.1807,95.7544,96.0053,0.2509,4.2456,3.9947
6525,0.003442,1003.92,209.14,0.2083,96.2134,96.4371,0.2238,3.7866,3.5629
6526,0.004182,853.19,277.1,0.3248,95.4002,95.672,0.2718,4.5998,4.328
6527,0.003785,811.73,202.66,0.2497,95.8365,96.0825,0.246,4.1635,3.9175
6528,0.003778,816.06,172.9,0.2119,95.8439,96.0895,0.2456,4.1561,3.9105
6529,0.002982,1014.41,293.46,0.2893,96.7198,96.9136,0.1938,3.2802,3.0864
6530,0.00367,830.26,299.67,0.3609,95.963,96.2016,0.2385,4.037,3.7984
6531,0.003993,830.28,278.44,0.3354,95.6075,95.867,0.2596,4.3925,4.133
6532,0.003177,892.01,221.0,0.2478,96.5049,96.7114,0.2065,3.4951,3.2886
6533,0.003962,905.21,236.73,0.2615,95.642,95.8995,0.2575,4.358,4.1005
6534,0.003695,802.95,155.47,0.1936,95.9358,96.1759,0.2402,4.0642,3.8241
6535,0.004165,717.01,226.54,0.3159,95.4186,95.6893,0.2707,4.5814,4.3107
6536,0.003501,844.35,195.2,0.2312,96.1491,96.3766,0.2276,3.8509,3.6234
6537,0.003004,760.0,279.61,0.3679,96.6958,96.8911,0.1952,3.3042,3.1089
6538,0.003936,784.58,196.09,0.2499,95.67,95.9259,0.2559,4.33,4.0741
6539,0.003387,931.23,206.76,0.222,96.2743,96.4945,0.2202,3.7257,3.5055
6540,0.003013,717.56,163.03,0.2272,96.6854,96.8812,0.1959,3.3146,3.1188
6541,0.003907,827.16,187.92,0.2272,95.7024,95.9564,0.2539,4.2976,4.0436
6542,0.003834,801.14,203.54,0.2541,95.7831,96.0323,0.2492,4.2169,3.9677
6543,0.003605,738.5,295.48,0.4001,96.0348,96.2691,0.2343,3.9652,3.7309
6544,0.003724,773.98,192.46,0.2487,95.9037,96.1458,0.2421,4.0963,3.8542
6545,0.003946,940.58,165.16,0.1756,95.6597,95.9162,0.2565,4.3403,4.0838
6546,0.003794,847.64,179.33,0.2116,95.8262,96.0728,0.2466,4.1738,3.9272
6547,0.003571,860.61,219.54,0.2551,96.0723,96.3044,0.2321,3.9277,3.6956
6548,0.002804,907.35,185.03,0.2039,96.9161,97.0983,0.1822,3.0839,2.9017
6549,0.003115,910.24,268.34,0.2948,96.573,96.7755,0.2025,3.427,3.2245
6550,0.003501,973.76,270.94,0.2782,96.1493,96.3769,0.2275,3.8507,3.6231
6551,0.003814,859.6,191.58,0.2229,95.805,96.0529,0.2479,4.195,3.9471
6552,0.003922,862.53,298.96,0.3466,95.6859,95.9408,0.2549,4.3141,4.0592
6553,0.003367,974.5,152.74,0.1567,96.2961,96.5149,0.2189,3.7039,3.4851
6554,0.003985,957.63,298.94,0.3122,95.616,95.8751,0.2591,4.384,4.1249
6555,0.003054,734.74,281.72,0.3834,96.6401,96.8387,0.1985,3.3599,3.1613
